Bear,Date,Time,Latitude,Longitude
7,20.04.2015,5:00:16,71.5975679,-150.4327606
7,20.04.2015,5:10:26,71.5979009,-150.4413711
7,20.04.2015,5:20:01,71.5981148,-150.4492168
7,20.04.2015,5:30:00,71.5983298,-150.4575662
7,20.04.2015,5:40:01,71.5986245,-150.465818
7,20.04.2015,5:50:10,71.5988988,-150.4744575
7,20.04.2015,6:00:08,71.5991513,-150.4828248
7,20.04.2015,6:10:09,71.5993507,-150.4913051
7,20.04.2015,6:20:09,71.5995006,-150.4998833
7,20.04.2015,6:30:01,71.599629,-150.5083275
7,20.04.2015,6:40:01,71.5997327,-150.5169758
7,20.04.2015,6:50:08,71.5998923,-150.5256424
7,20.04.2015,7:00:09,71.6000742,-150.5342287
7,20.04.2015,7:10:08,71.6002318,-150.542741
7,20.04.2015,7:20:09,71.6003693,-150.5512846
7,20.04.2015,7:30:08,71.6005148,-150.5596876
7,20.04.2015,7:40:09,71.6006587,-150.5681262
7,20.04.2015,7:50:24,71.6008283,-150.5768571
7,20.04.2015,8:00:01,71.6009741,-150.5849652
7,20.04.2015,8:10:01,71.601152,-150.5933377
7,20.04.2015,8:20:08,71.6012916,-150.6015867
7,20.04.2015,8:30:09,71.6015572,-150.6096409
7,20.04.2015,8:40:02,71.6017491,-150.6176166
7,20.04.2015,8:50:08,71.6019772,-150.6259418
7,20.04.2015,9:00:09,71.6023567,-150.6338513
7,20.04.2015,9:10:08,71.6027264,-150.6416374
7,20.04.2015,9:20:08,71.603192,-150.6494332
7,20.04.2015,9:30:26,71.6037366,-150.6575895
7,20.04.2015,9:40:08,71.6042807,-150.6652749
7,20.04.2015,9:50:08,71.6047558,-150.6730084
7,20.04.2015,10:00:02,71.6052749,-150.6808492
7,20.04.2015,10:10:11,71.6059738,-150.6889057
7,20.04.2015,10:20:10,71.6067031,-150.696731
7,20.04.2015,10:30:09,71.6073785,-150.7047283
7,20.04.2015,10:40:09,71.6081092,-150.713164
7,20.04.2015,10:50:09,71.6088205,-150.7219342
7,20.04.2015,11:00:09,71.6095419,-150.7308428
7,20.04.2015,11:10:02,71.6103083,-150.7395915
7,20.04.2015,11:20:02,71.611068,-150.7485698
7,20.04.2015,11:30:09,71.6123708,-150.7580098
7,20.04.2015,11:40:09,71.6134021,-150.7665599
7,20.04.2015,11:50:01,71.6143433,-150.7746015
7,20.04.2015,12:00:02,71.6150375,-150.781929
7,20.04.2015,12:10:29,71.6183419,-150.7793959
7,20.04.2015,12:20:17,71.6208771,-150.7752272
7,20.04.2015,12:30:09,71.6233515,-150.7658759
7,20.04.2015,12:40:09,71.6286094,-150.7613359
7,20.04.2015,12:50:09,71.6282899,-150.7516874
7,20.04.2015,13:00:09,71.6304889,-150.7469753
7,20.04.2015,13:10:02,71.6314016,-150.7512996
7,20.04.2015,13:20:09,71.6317598,-150.7561103
7,20.04.2015,13:30:09,71.6321272,-150.7608934
7,20.04.2015,13:40:09,71.6326201,-150.765278
7,20.04.2015,13:50:10,71.6332956,-150.7703624
7,20.04.2015,14:00:10,71.6340187,-150.7755156
7,20.04.2015,14:10:02,71.63462,-150.7808912
7,20.04.2015,14:20:09,71.6350255,-150.7866885
7,20.04.2015,14:30:03,71.6354488,-150.7924195
7,20.04.2015,14:40:10,71.6358978,-150.7983633
7,20.04.2015,14:50:09,71.6363204,-150.8042744
7,20.04.2015,15:00:03,71.6367341,-150.810034
7,20.04.2015,15:10:10,71.6378111,-150.8088914
7,20.04.2015,15:20:10,71.6384903,-150.8142575
7,20.04.2015,15:30:10,71.6391413,-150.8194641
7,20.04.2015,15:40:10,71.6398788,-150.8243142
7,20.04.2015,15:50:11,71.6405656,-150.8295793
7,20.04.2015,16:00:30,71.6411532,-150.8351767
7,20.04.2015,16:10:17,71.641599,-150.8402201
7,20.04.2015,16:20:10,71.6420009,-150.8451176
7,20.04.2015,16:30:04,71.6424732,-150.8502966
7,20.04.2015,16:40:02,71.6429753,-150.8554621
7,20.04.2015,16:50:10,71.6435605,-150.8606522
7,20.04.2015,17:00:03,71.6441456,-150.8658426
7,20.04.2015,17:10:10,71.6447227,-150.8711771
7,20.04.2015,17:20:03,71.6453116,-150.8765644
7,20.04.2015,17:30:03,71.6458923,-150.8822861
7,20.04.2015,17:40:11,71.646539,-150.8883756
7,20.04.2015,17:50:10,71.6472683,-150.8941861
8,09.04.2016,23:01:28,70.7395531,-147.7848712
8,09.04.2016,23:05:11,70.7399006,-147.7870146
8,09.04.2016,23:10:13,70.7403581,-147.7898796
8,09.04.2016,23:15:09,70.740811,-147.7927762
8,09.04.2016,23:20:05,70.7412884,-147.7955751
8,09.04.2016,23:25:08,70.7417103,-147.7984404
8,09.04.2016,23:30:05,70.7421729,-147.8012855
8,09.04.2016,23:35:09,70.7425944,-147.8040592
8,09.04.2016,23:40:12,70.7430448,-147.8068127
8,09.04.2016,23:45:03,70.7434803,-147.8095202
8,09.04.2016,23:50:13,70.7439858,-147.8122705
8,09.04.2016,23:55:08,70.7444775,-147.8149145
8,10.04.2016,0:00:12,70.7449984,-147.8177945
8,10.04.2016,0:05:09,70.7455071,-147.8208014
8,10.04.2016,0:10:12,70.7459781,-147.8238663
8,10.04.2016,0:15:01,70.7464024,-147.826687
8,10.04.2016,0:20:05,70.746817,-147.8295512
8,10.04.2016,0:25:02,70.7472426,-147.8323492
8,10.04.2016,0:30:06,70.7476781,-147.8351413
8,10.04.2016,0:35:02,70.7481065,-147.8379395
8,10.04.2016,0:40:13,70.7485808,-147.8408699
8,10.04.2016,0:45:09,70.7490014,-147.8436079
8,10.04.2016,0:50:13,70.7494826,-147.846478
8,10.04.2016,0:55:03,70.7499396,-147.8492189
8,10.04.2016,1:00:12,70.7504708,-147.852207
8,10.04.2016,1:05:08,70.7509828,-147.8551637
8,10.04.2016,1:10:05,70.7515248,-147.8580397
8,10.04.2016,1:15:01,70.7520333,-147.8609132
8,10.04.2016,1:20:06,70.7525526,-147.8638934
8,10.04.2016,1:25:01,70.7530321,-147.8667875
8,10.04.2016,1:30:12,70.7535184,-147.8698403
8,10.04.2016,1:35:08,70.7539787,-147.8727031
8,10.04.2016,1:40:13,70.7544555,-147.8756812
8,10.04.2016,1:45:08,70.7549186,-147.8785444
8,10.04.2016,1:50:12,70.7554016,-147.8815602
8,10.04.2016,1:55:02,70.7558337,-147.884392
8,10.04.2016,2:00:22,70.756352,-147.8875087
8,10.04.2016,2:05:01,70.7567985,-147.890093
8,10.04.2016,2:10:06,70.7573217,-147.8930517
8,10.04.2016,2:15:02,70.7578279,-147.8958664
8,10.04.2016,2:20:13,70.7583544,-147.8989088
8,10.04.2016,2:25:09,70.7588262,-147.9018652
8,10.04.2016,2:30:13,70.7593013,-147.9048591
8,10.04.2016,2:35:09,70.7597577,-147.9076401
8,10.04.2016,2:40:13,70.7602407,-147.9105219
8,10.04.2016,2:45:09,70.7607263,-147.9133664
8,10.04.2016,2:50:13,70.761179,-147.9160729
8,10.04.2016,2:55:02,70.761648,-147.9188025
8,10.04.2016,3:00:05,70.7621193,-147.9217223
8,10.04.2016,3:05:11,70.7625252,-147.9246051
8,10.04.2016,3:10:16,70.7628681,-147.9274306
8,10.04.2016,3:15:20,70.7633546,-147.9302154
8,10.04.2016,3:20:13,70.7638209,-147.9328188
8,10.04.2016,3:25:09,70.7642905,-147.9354512
8,10.04.2016,3:30:20,70.7647503,-147.9381816
8,10.04.2016,3:35:09,70.765193,-147.9407221
8,10.04.2016,3:40:13,70.7656467,-147.9434067
8,10.04.2016,3:45:09,70.7660378,-147.9460715
8,10.04.2016,3:50:13,70.7664606,-147.9487161
8,10.04.2016,3:55:05,70.7668578,-147.9512081
8,10.04.2016,4:00:06,70.7673039,-147.9538702
8,10.04.2016,4:05:02,70.767745,-147.9564343
8,10.04.2016,4:10:05,70.7681535,-147.9591543
8,10.04.2016,4:15:02,70.7686023,-147.9617706
8,10.04.2016,4:20:06,70.7690629,-147.9644418
8,10.04.2016,4:25:08,70.7695394,-147.9671073
8,10.04.2016,4:30:14,70.7700161,-147.9698104
8,10.04.2016,4:35:15,70.7704753,-147.9724963
8,10.04.2016,4:40:17,70.7709022,-147.9751651
8,10.04.2016,4:45:21,70.7713462,-147.9777677
8,10.04.2016,4:50:06,70.7717979,-147.9801744
8,10.04.2016,4:55:11,70.7721975,-147.9825668
8,10.04.2016,5:00:08,70.7726516,-147.9852015
8,10.04.2016,5:05:02,70.7731709,-147.9875162
8,10.04.2016,5:10:06,70.7736188,-147.9900588
8,10.04.2016,5:15:02,70.7740406,-147.9926304
8,10.04.2016,5:20:13,70.7744612,-147.995254
8,10.04.2016,5:25:10,70.7748649,-147.9977335
8,10.04.2016,5:30:13,70.7752662,-148.0002881
8,10.04.2016,5:35:10,70.7757138,-148.0027851
8,10.04.2016,5:40:14,70.7761692,-148.0053889
8,10.04.2016,5:45:10,70.7765674,-148.007889
8,10.04.2016,5:50:18,70.7769516,-148.0103547
8,10.04.2016,5:55:21,70.7773451,-148.0128405
8,10.04.2016,6:00:14,70.7777431,-148.0152026
8,10.04.2016,6:05:23,70.7781749,-148.0178444
8,10.04.2016,6:10:13,70.7786287,-148.0202154
8,10.04.2016,6:15:10,70.7790707,-148.0225864
8,10.04.2016,6:20:14,70.7795062,-148.0250844
8,10.04.2016,6:25:10,70.7799283,-148.0275132
8,10.04.2016,6:30:14,70.7803414,-148.0299422
8,10.04.2016,6:35:09,70.7807243,-148.0324058
8,10.04.2016,6:40:14,70.7811361,-148.0348494
8,10.04.2016,6:45:10,70.7815665,-148.0372498
8,10.04.2016,6:50:14,70.7819854,-148.0396792
8,10.04.2016,6:55:10,70.782375,-148.0420451
8,10.04.2016,7:00:14,70.7827882,-148.0445122
8,10.04.2016,7:05:10,70.7831659,-148.0468783
8,10.04.2016,7:10:14,70.7835572,-148.0493513
8,10.04.2016,7:15:05,70.7839131,-148.0517233
8,10.04.2016,7:20:14,70.7842712,-148.0542309
8,10.04.2016,7:25:10,70.7846025,-148.0566463
8,10.04.2016,7:30:07,70.7849708,-148.0589292
8,10.04.2016,7:35:03,70.7853466,-148.0612353
8,10.04.2016,7:40:07,70.7857442,-148.06383
8,10.04.2016,7:45:11,70.7861424,-148.066243
8,10.04.2016,7:50:15,70.7864531,-148.0686501
8,10.04.2016,7:55:11,70.7859253,-148.0716915
8,10.04.2016,8:00:15,70.7854241,-148.0756878
8,10.04.2016,8:05:12,70.7854909,-148.0773554
8,10.04.2016,8:10:07,70.7855524,-148.0813481
8,10.04.2016,8:15:19,70.7862958,-148.0825312
8,10.04.2016,8:20:07,70.7858936,-148.086294
8,10.04.2016,8:25:10,70.7850706,-148.085745
8,10.04.2016,8:30:14,70.7851426,-148.0855924
8,10.04.2016,8:35:11,70.7855509,-148.0880838
8,10.04.2016,8:40:08,70.7860158,-148.0905496
8,10.04.2016,8:45:10,70.7864833,-148.0932261
8,10.04.2016,8:50:15,70.7869709,-148.0958913
8,10.04.2016,8:55:10,70.7873967,-148.0983832
8,10.04.2016,9:00:14,70.7870161,-148.099587
8,10.04.2016,9:05:11,70.7857746,-148.1005181
8,10.04.2016,9:10:07,70.7854245,-148.102322
8,10.04.2016,9:15:03,70.7849173,-148.1040962
8,10.04.2016,9:20:08,70.7844685,-148.105363
8,10.04.2016,9:25:08,70.7837999,-148.1056794
8,10.04.2016,9:30:07,70.7826607,-148.1073143
8,10.04.2016,9:35:13,70.7813675,-148.1086625
8,10.04.2016,9:40:00,70.7805217,-148.1099151
8,10.04.2016,9:45:11,70.7794281,-148.1104422
8,10.04.2016,9:50:16,70.7814191,-148.1102375
8,10.04.2016,9:55:25,70.7818974,-148.1125072
8,10.04.2016,10:00:07,70.7826483,-148.115791
8,10.04.2016,10:05:11,70.7831231,-148.1185831
8,10.04.2016,10:10:14,70.7835562,-148.1214385
8,10.04.2016,10:15:10,70.7839932,-148.1242421
8,10.04.2016,10:20:14,70.7844705,-148.1269509
8,10.04.2016,10:25:11,70.784918,-148.1295211
8,10.04.2016,10:30:14,70.7853577,-148.1322876
8,10.04.2016,10:35:11,70.785795,-148.1351667
8,10.04.2016,10:40:15,70.786292,-148.1380665
8,10.04.2016,10:45:11,70.7867726,-148.1408972
8,10.04.2016,10:50:08,70.7872687,-148.1436386
8,10.04.2016,10:55:08,70.7877636,-148.1464408
8,10.04.2016,11:00:19,70.7882724,-148.1494336
8,10.04.2016,11:05:23,70.7887667,-148.1524091
8,10.04.2016,11:10:18,70.7892474,-148.1553242
8,10.04.2016,11:15:23,70.7897497,-148.1581875
8,10.04.2016,11:20:15,70.79023,-148.1610191
8,10.04.2016,11:25:11,70.7906877,-148.163992
8,10.04.2016,11:30:20,70.791239,-148.1671102
8,10.04.2016,11:35:11,70.7917415,-148.1700578
8,10.04.2016,11:40:15,70.7922209,-148.1730719
8,10.04.2016,11:45:11,70.7926649,-148.1759847
8,10.04.2016,11:50:15,70.793125,-148.1789208
8,10.04.2016,11:55:11,70.7936477,-148.1818316
8,10.04.2016,12:00:29,70.7941722,-148.1849507
8,10.04.2016,12:05:11,70.794665,-148.1877317
8,10.04.2016,12:10:15,70.7951879,-148.190773
8,10.04.2016,12:15:11,70.7956746,-148.1938486
8,10.04.2016,12:20:15,70.796191,-148.1970633
8,10.04.2016,12:25:11,70.7966994,-148.2001337
8,10.04.2016,12:30:15,70.7972211,-148.2032737
8,10.04.2016,12:35:11,70.7977251,-148.2063588
8,10.04.2016,12:40:15,70.7982103,-148.2094959
8,10.04.2016,12:45:11,70.7987187,-148.2126044
8,10.04.2016,12:50:09,70.799244,-148.2156094
8,10.04.2016,12:55:05,70.7997669,-148.2187271
8,10.04.2016,13:00:09,70.800294,-148.2218306
8,10.04.2016,13:05:12,70.8008337,-148.2248449
8,10.04.2016,13:10:08,70.8013687,-148.2277987
8,10.04.2016,13:15:11,70.8019438,-148.2306203
8,10.04.2016,13:20:20,70.8025337,-148.2334884
8,10.04.2016,13:25:11,70.8030767,-148.2360446
8,10.04.2016,13:30:15,70.8036564,-148.239213
8,10.04.2016,13:35:11,70.804214,-148.2421103
8,10.04.2016,13:40:15,70.8048101,-148.2451004
8,10.04.2016,13:45:05,70.8053588,-148.2479517
8,10.04.2016,13:50:08,70.8059456,-148.250812
8,10.04.2016,13:55:11,70.8065265,-148.2537651
8,10.04.2016,14:00:15,70.8071089,-148.2566952
8,10.04.2016,14:05:12,70.8076821,-148.2595416
8,10.04.2016,14:10:00,70.808241,-148.2621312
8,10.04.2016,14:15:05,70.8088069,-148.265278
8,10.04.2016,14:20:09,70.8093347,-148.2684536
8,10.04.2016,14:25:12,70.8098991,-148.271624
8,10.04.2016,14:30:08,70.8104403,-148.2748143
8,10.04.2016,14:35:12,70.8109922,-148.2778724
8,10.04.2016,14:40:08,70.8116751,-148.281305
8,10.04.2016,14:45:11,70.8128084,-148.2828929
8,10.04.2016,14:50:16,70.8137926,-148.2878152
8,10.04.2016,14:55:11,70.8123822,-148.2907004
8,10.04.2016,15:00:15,70.8127532,-148.2903968
8,10.04.2016,15:05:13,70.8144214,-148.2797845
8,10.04.2016,15:10:08,70.8149388,-148.282883
8,10.04.2016,15:15:12,70.8155338,-148.2858009
8,10.04.2016,15:20:08,70.8160729,-148.2885621
8,10.04.2016,15:25:11,70.8166528,-148.2913965
8,10.04.2016,15:30:16,70.8172259,-148.2943203
8,10.04.2016,15:35:24,70.8176985,-148.2974647
8,10.04.2016,15:40:09,70.8182353,-148.3000908
8,10.04.2016,15:45:12,70.8188241,-148.3029632
8,10.04.2016,15:50:08,70.8209684,-148.2980778
8,10.04.2016,15:55:11,70.8234396,-148.2906817
8,10.04.2016,16:00:15,70.8227569,-148.2880041
8,10.04.2016,16:05:12,70.8254156,-148.2867165
8,10.04.2016,16:10:08,70.8271201,-148.2835702
8,10.04.2016,16:15:11,70.8288045,-148.2808684
8,10.04.2016,16:20:15,70.8310886,-148.2733809
8,10.04.2016,16:25:12,70.8328253,-148.2675643
8,10.04.2016,16:30:01,70.8344146,-148.2616636
8,10.04.2016,16:35:04,70.8367383,-148.2634214
8,10.04.2016,16:40:00,70.8390835,-148.2612575
8,10.04.2016,16:45:12,70.8400635,-148.2623005
8,10.04.2016,16:50:08,70.8406737,-148.2653143
8,10.04.2016,16:55:12,70.8423124,-148.2639074
8,10.04.2016,17:00:08,70.8439179,-148.268133
8,10.04.2016,17:05:13,70.8454503,-148.2694878
8,10.04.2016,17:10:11,70.8462346,-148.2685495
8,10.04.2016,17:15:17,70.8466875,-148.2718748
8,10.04.2016,17:20:14,70.8471195,-148.2751073
8,10.04.2016,17:25:05,70.8475631,-148.2783024
8,10.04.2016,17:30:09,70.84802,-148.2815673
8,10.04.2016,17:35:06,70.848468,-148.2848323
8,10.04.2016,17:40:33,70.8493547,-148.2783279
8,10.04.2016,17:45:05,70.8498539,-148.2812637
8,10.04.2016,17:50:01,70.8504193,-148.2844265
8,10.04.2016,17:55:13,70.8510099,-148.2877056
8,10.04.2016,18:00:09,70.8515476,-148.2908653
8,10.04.2016,18:05:13,70.8521311,-148.2941967
8,10.04.2016,18:10:09,70.8526997,-148.2974819
8,10.04.2016,18:15:12,70.8532875,-148.3008369
8,10.04.2016,18:20:01,70.853834,-148.3040903
8,10.04.2016,18:25:05,70.8544047,-148.307596
8,10.04.2016,18:30:01,70.8549578,-148.3110466
8,10.04.2016,18:35:13,70.8555362,-148.3146511
8,10.04.2016,18:40:09,70.8560891,-148.3181021
8,10.04.2016,18:45:13,70.8566613,-148.3216694
8,10.04.2016,18:50:09,70.8572126,-148.3250975
8,10.04.2016,18:55:15,70.8579942,-148.3287326
8,10.04.2016,19:00:09,70.8602517,-148.330803
8,10.04.2016,19:05:12,70.8608114,-148.3342033
8,10.04.2016,19:10:09,70.8594626,-148.3362795
8,10.04.2016,19:15:05,70.8588501,-148.3312136
8,10.04.2016,19:20:02,70.8598144,-148.3309261
8,10.04.2016,19:25:13,70.8603518,-148.3296002
8,10.04.2016,19:30:09,70.8620601,-148.3189925
8,10.04.2016,19:35:13,70.8633443,-148.3127233
8,10.04.2016,19:40:09,70.8646836,-148.30573
8,10.04.2016,19:45:13,70.864432,-148.3009591
8,10.04.2016,19:50:09,70.863265,-148.2952997
8,10.04.2016,19:55:13,70.8643298,-148.2910614
8,10.04.2016,20:00:30,70.8649641,-148.2947491
8,10.04.2016,20:05:13,70.8655301,-148.2981115
8,10.04.2016,20:10:09,70.8661323,-148.30144
8,10.04.2016,20:15:05,70.8656394,-148.2981594
8,10.04.2016,20:20:01,70.8651775,-148.2928668
8,10.04.2016,20:25:05,70.8630508,-148.2944596
8,10.04.2016,20:30:01,70.8633381,-148.2982866
8,10.04.2016,20:35:13,70.8640336,-148.3020564
8,10.04.2016,20:40:09,70.8647137,-148.3059912
8,10.04.2016,20:45:13,70.8653399,-148.3102934
8,10.04.2016,20:50:10,70.8659392,-148.3137064
8,10.04.2016,20:55:13,70.8666097,-148.3170943
8,10.04.2016,21:00:10,70.8673086,-148.3203586
8,10.04.2016,21:05:14,70.8679591,-148.3239063
8,10.04.2016,21:10:10,70.8686254,-148.3273468
8,10.04.2016,21:15:06,70.8693035,-148.330936
8,10.04.2016,21:20:10,70.8699403,-148.3347012
8,10.04.2016,21:25:13,70.8705916,-148.3384754
8,10.04.2016,21:30:02,70.8712465,-148.3421227
8,10.04.2016,21:35:14,70.8718995,-148.3460514
8,10.04.2016,21:40:06,70.8725479,-148.3499106
8,10.04.2016,21:45:13,70.8730801,-148.353849
8,10.04.2016,21:50:09,70.8739052,-148.3571729
8,10.04.2016,21:55:14,70.8745753,-148.3598973
8,10.04.2016,22:00:09,70.8754833,-148.3640579
8,10.04.2016,22:05:14,70.8769788,-148.3658737
8,10.04.2016,22:10:09,70.8776316,-148.3694622
8,10.04.2016,22:15:13,70.8783541,-148.3730581
8,10.04.2016,22:20:10,70.879476,-148.3793892
8,10.04.2016,22:25:14,70.8790276,-148.3829164
8,10.04.2016,22:30:10,70.8803051,-148.3864573
8,10.04.2016,22:35:13,70.8810246,-148.3926339
8,10.04.2016,22:40:10,70.8817367,-148.3962832
8,10.04.2016,22:45:07,70.8823953,-148.4000796
8,10.04.2016,22:50:42,70.8830537,-148.4046735
8,10.04.2016,22:55:05,70.8834362,-148.4080904
8,10.04.2016,23:00:02,70.8830357,-148.4139701
8,10.04.2016,23:05:07,70.8821923,-148.4196197
8,10.04.2016,23:10:10,70.8835646,-148.4251918
8,10.04.2016,23:15:14,70.8842088,-148.4292242
8,10.04.2016,23:20:03,70.8850061,-148.4333701
8,10.04.2016,23:25:13,70.8858155,-148.4372206
8,10.04.2016,23:30:14,70.8865595,-148.4410875
8,10.04.2016,23:35:10,70.8873325,-148.444917
8,10.04.2016,23:40:22,70.888036,-148.4490281
8,10.04.2016,23:45:18,70.8887579,-148.4529011
8,10.04.2016,23:50:21,70.8895091,-148.4568767
8,10.04.2016,23:55:14,70.8902304,-148.460684
8,11.04.2016,0:00:10,70.8909376,-148.4645865
8,11.04.2016,0:05:14,70.8917106,-148.4685862
8,11.04.2016,0:10:24,70.89246,-148.4726419
8,11.04.2016,0:15:06,70.8931621,-148.476409
8,11.04.2016,0:20:10,70.8938897,-148.4804526
8,11.04.2016,0:25:06,70.8946125,-148.4843978
8,11.04.2016,0:30:02,70.8953669,-148.4882395
8,11.04.2016,0:35:14,70.8961526,-148.4923667
8,11.04.2016,0:40:09,70.8969796,-148.4961789
8,11.04.2016,0:45:13,70.8978629,-148.4979478
8,11.04.2016,0:50:09,70.8986133,-148.5019644
8,11.04.2016,0:55:14,70.8994118,-148.5061253
8,11.04.2016,1:00:10,70.9001866,-148.5101464
8,11.04.2016,1:05:07,70.9009468,-148.5141587
8,11.04.2016,1:10:03,70.9018084,-148.52015
8,11.04.2016,1:15:06,70.901955,-148.5242074
8,11.04.2016,1:20:03,70.9005016,-148.5244327
8,11.04.2016,1:25:13,70.9015576,-148.5240254
8,11.04.2016,1:30:10,70.9029591,-148.5197825
8,11.04.2016,1:35:14,70.9037494,-148.5237153
8,11.04.2016,1:40:10,70.9055187,-148.5220732
8,11.04.2016,1:45:14,70.9072206,-148.5140177
8,11.04.2016,1:50:09,70.9089614,-148.514667
8,11.04.2016,1:55:07,70.9105697,-148.5199318
8,11.04.2016,2:00:03,70.9113142,-148.5241583
8,11.04.2016,2:05:07,70.9120636,-148.5286058
8,11.04.2016,2:10:03,70.9135074,-148.5333419
8,11.04.2016,2:15:43,70.916436,-148.5437303
8,11.04.2016,2:20:17,70.9186779,-148.552508
8,11.04.2016,2:25:14,70.9209025,-148.5580834
8,11.04.2016,2:30:10,70.9232698,-148.5581767
8,11.04.2016,2:35:14,70.9263439,-148.5628313
8,11.04.2016,2:40:10,70.9267841,-148.5689974
8,11.04.2016,2:45:14,70.9266256,-148.5747687
8,11.04.2016,2:50:02,70.9260591,-148.5844178
8,11.04.2016,2:55:07,70.9249608,-148.5932694
8,11.04.2016,3:00:03,70.9248379,-148.6008913
8,11.04.2016,3:05:14,70.9237579,-148.6078708
8,11.04.2016,3:10:09,70.9232456,-148.6133569
8,11.04.2016,3:15:14,70.9242707,-148.6217292
8,11.04.2016,3:20:10,70.9255479,-148.6285649
8,11.04.2016,3:25:14,70.926136,-148.6302166
8,11.04.2016,3:30:10,70.9268534,-148.6351469
8,11.04.2016,3:35:15,70.9274069,-148.6396391
8,11.04.2016,3:40:10,70.9281943,-148.644122
8,11.04.2016,3:45:14,70.9288833,-148.6502526
8,11.04.2016,3:50:09,70.9293854,-148.6561333
8,11.04.2016,3:55:07,70.9295842,-148.6616346
8,11.04.2016,4:00:03,70.9303067,-148.6666514
8,11.04.2016,4:05:14,70.9310704,-148.6712399
8,11.04.2016,4:10:11,70.9319328,-148.6758176
8,11.04.2016,4:15:07,70.9320212,-148.6809503
8,11.04.2016,4:20:10,70.9327803,-148.685554
8,11.04.2016,4:25:15,70.9335659,-148.6904493
8,11.04.2016,4:30:10,70.9343344,-148.6948043
8,11.04.2016,4:35:14,70.9351409,-148.6993093
8,11.04.2016,4:40:04,70.9359192,-148.7036131
8,11.04.2016,4:45:07,70.9367036,-148.708077
8,11.04.2016,4:50:11,70.9375417,-148.7125547
8,11.04.2016,4:55:07,70.9383621,-148.7168544
8,11.04.2016,5:00:04,70.9391475,-148.7213052
8,11.04.2016,5:05:08,70.9399897,-148.7257606
8,11.04.2016,5:10:03,70.9409197,-148.7280275
8,11.04.2016,5:15:15,70.9418031,-148.7321201
8,11.04.2016,5:20:11,70.942597,-148.7365631
8,11.04.2016,5:25:15,70.9434125,-148.741029
8,11.04.2016,5:30:11,70.9441768,-148.7453035
8,11.04.2016,5:35:14,70.9455456,-148.7485017
8,11.04.2016,5:40:11,70.946595,-148.7519497
8,11.04.2016,5:45:15,70.9472821,-148.7564473
8,11.04.2016,5:50:15,70.9481516,-148.761277
8,11.04.2016,5:55:19,70.9491285,-148.764195
8,11.04.2016,6:03:09,70.9504746,-148.7709957
8,11.04.2016,6:05:30,70.9513974,-148.7727575
8,11.04.2016,6:10:04,70.9523229,-148.7763835
8,11.04.2016,6:15:07,70.9531344,-148.7807217
8,11.04.2016,6:20:11,70.9539504,-148.7852815
8,11.04.2016,6:25:15,70.9547792,-148.7896675
8,11.04.2016,6:30:11,70.9555428,-148.7931226
8,11.04.2016,6:35:15,70.95622,-148.7984196
8,11.04.2016,6:40:11,70.9574415,-148.8032068
8,11.04.2016,6:45:15,70.9584203,-148.8069428
8,11.04.2016,6:50:11,70.9588792,-148.8111842
8,11.04.2016,6:55:15,70.9596972,-148.8155865
8,11.04.2016,7:00:11,70.9604104,-148.8199527
8,11.04.2016,7:05:15,70.961426,-148.8243348
8,11.04.2016,7:10:11,70.9622408,-148.8286913
8,11.04.2016,7:15:15,70.9630919,-148.8331749
8,11.04.2016,7:20:11,70.9639124,-148.837579
8,11.04.2016,7:25:08,70.9647152,-148.8419366
8,11.04.2016,7:30:04,70.9655281,-148.8463557
8,11.04.2016,7:35:08,70.9663498,-148.8508221
8,11.04.2016,7:40:11,70.9671756,-148.8552278
8,11.04.2016,7:45:15,70.9680014,-148.8596808
8,11.04.2016,7:50:11,70.9688023,-148.8640543
8,11.04.2016,7:55:15,70.9696191,-148.8684987
8,11.04.2016,8:00:12,70.9704196,-148.8727976
8,11.04.2016,8:05:07,70.9712027,-148.8771158
8,11.04.2016,8:10:04,70.9720017,-148.8814296
8,11.04.2016,8:15:08,70.972786,-148.8858191
8,11.04.2016,8:20:11,70.9735877,-148.8902183
8,11.04.2016,8:25:11,70.9743646,-148.8945379
8,11.04.2016,8:30:11,70.9751515,-148.8989285
8,11.04.2016,8:35:16,70.9759486,-148.9033806
8,11.04.2016,8:40:11,70.9768262,-148.908629
8,11.04.2016,8:45:15,70.977636,-148.9129546
8,11.04.2016,8:50:12,70.9783454,-148.9171916
8,11.04.2016,8:55:08,70.9791608,-148.921433
8,11.04.2016,9:00:12,70.9795362,-148.9267942
8,11.04.2016,9:05:07,70.9810433,-148.9332808
8,11.04.2016,9:10:12,70.9820981,-148.9344584
8,11.04.2016,9:15:00,70.9828433,-148.938532
8,11.04.2016,9:20:12,70.983661,-148.9426338
8,11.04.2016,9:25:07,70.9842869,-148.9470668
8,11.04.2016,9:30:05,70.9849957,-148.9515422
8,11.04.2016,9:35:16,70.9857987,-148.9559468
8,11.04.2016,9:40:12,70.9865783,-148.9601349
8,11.04.2016,9:45:08,70.9873172,-148.964333
8,11.04.2016,9:50:26,70.988152,-148.9688422
8,11.04.2016,9:55:08,70.9888672,-148.9728241
8,11.04.2016,10:00:04,70.9896173,-148.9768345
8,11.04.2016,10:05:07,70.9903616,-148.9809961
8,11.04.2016,10:10:12,70.9911479,-148.985172
8,11.04.2016,10:15:07,70.9918977,-148.9892211
